year,country,min_temp,max_temp,min_prec,max_prec
2031,"Bonaire, Sint Eustatius and Saba",24.8,29.66,592.73,1058.61
2031,Bosnia and Herzegovina,-12.62,33.3,970.74,1485.01
2031,Botswana,2.65,39.71,276.46,550.25
2031,Bouvet Island (Nor.),-9.38,4.85,921.39,1065.23
2031,Brazil,15.83,37.04,1432.68,2012.65
2031,British Indian Ocean Territory (U.K.),24.74,29.49,1890.55,2811.77
2031,British Virgin Islands (U.K.),23.3,29.42,725.38,1179.38
2031,Brunei Darussalam,21.97,33.18,2737.3,3512.81
2031,Bulgaria,-11.18,34.48,589.88,923.89
2031,Burkina Faso,15.24,42.49,576.38,855.35
2031,Burundi,14.29,29.84,1882.62,2326.72
2031,Cabo Verde,18.84,28.46,86.86,234.49
2031,Cambodia,17.4,37.97,1530.14,2037.29
2031,Cameroon,16.55,36.32,1694.1,2071.76
2031,Canada,-36.12,26.73,585.26,795.0
2031,Cayman Islands (U.K.),22.46,30.47,832.68,1318.01
2031,Central African Republic,16.44,39.22,1340.25,1676.64
2031,Chad,9.96,43.35,284.37,469.0
2031,Chile,-4.0,23.68,1200.9,1693.25
2031,China,-19.05,30.99,701.17,1003.2
2031,China,6.57,29.96,2181.34,3439.3
2031,Christmas Island (Aus.),24.3,29.44,847.12,1572.0
2031,Cocos (Keeling) Islands (Aus.),24.01,29.01,1015.22,1725.62
2031,Colombia,18.6,32.99,3086.02,3765.74
2031,Comoros,20.99,29.35,1032.87,1487.72
2031,Congo,18.29,34.42,1495.7,1914.27
2031,Cook Islands (N.Z.),20.76,28.61,1381.16,2166.22
2031,Costa Rica,18.18,30.37,2764.7,4005.32
2031,Croatia,-8.65,34.51,870.8,1350.63
2031,Cuba,15.8,33.73,776.89,1194.66
2031,Curaçao (Neth.),24.89,29.73,605.48,1150.37
2031,Cyprus,3.63,35.18,285.73,502.98
2031,Czech Republic,-12.53,32.79,672.19,944.31
2031,Côte d'Ivoire,18.1,37.09,1191.89,1531.43
2031,D. P. R. of Korea,-21.17,30.82,978.33,1501.51
2031,Democratic Republic of Congo,17.48,34.77,1673.71,2072.71
2031,Denmark,-5.93,26.45,645.94,929.39
2031,Djibouti,17.54,41.52,172.67,361.07
2031,Dominica,23.28,28.7,852.81,1308.8
2031,Dominican Republic,17.35,31.76,835.58,1289.07
2031,Ecuador,14.94,28.97,2700.25,3399.67
2031,El Salvador,16.56,35.3,1252.86,1877.32
2031,Equatorial Guinea,19.46,31.79,2841.21,3334.79
2031,Eritrea,15.58,40.05,271.75,518.22
2031,Estonia,-16.53,28.62,643.5,905.48
2031,Eswatini,5.07,36.54,687.94,1044.02
2031,Ethiopia,14.06,35.25,899.16,1277.61
2031,Faroe Islands (Den.),-1.74,13.84,991.0,1238.19
2031,Federated States of Micronesia,25.32,29.54,2635.42,3876.41
2031,Fiji,18.11,30.04,1571.53,2705.98
2031,Finland,-7.47,23.02,549.68,738.51
2031,Finland,-23.9,28.33,623.28,845.26
2031,France,-6.32,32.84,734.23,1119.6
2031,France,22.71,29.22,807.79,1226.02
2031,France,20.84,35.47,1370.7,2205.18
2031,France,22.29,29.58,779.36,1208.2
2031,France,23.65,29.64,852.85,1250.48
2031,France,13.42,26.99,1178.68,1949.75
2031,French Polynesia (Fr.),22.81,28.68,1058.66,1689.55
2031,French Southern and Antarctic Lands (Fr.),-4.4,11.55,1628.18,1880.53
2031,Gabon,18.65,33.44,1920.54,2376.51
2031,Georgia,-14.84,30.76,1108.59,1550.24
2031,Germany,-9.76,32.52,738.46,1032.41
2031,Ghana,19.65,38.17,1042.78,1376.79
2031,Gibraltar (U.K.),8.9,29.81,484.53,855.98
2031,Greece,-3.54,34.28,568.41,930.62
2031,Greenland (Den.),-40.83,3.01,353.14,581.82
2031,Grenada,24.44,29.44,949.36,1411.62
2031,Guam (U.S.),25.08,29.59,1566.91,2409.38
2031,Guatemala,12.79,34.13,1590.76,2168.22
2031,Guernsey (U.K.),3.01,21.83,715.32,1061.06
2031,Guinea,16.11,38.6,1563.2,2162.35
2031,Guinea-Bissau,17.49,39.87,1120.73,1793.9
2031,Guyana,20.42,34.36,1404.88,2141.33
2031,Haiti,18.66,32.14,732.95,1129.6
2031,Heard Island and McDonald Islands (Aus.),-3.84,7.15,1115.55,1299.73
2031,Honduras,15.33,33.95,1344.01,1986.84
2031,"Hong Kong, SAR",6.91,33.2,1446.35,2152.32
2031,Hungary,-10.52,36.21,550.94,835.28
2031,Iceland,-14.14,15.64,1247.26,1641.02
2031,India,8.2,40.52,898.26,1574.18
2031,Indonesia,20.47,32.17,2648.33,3580.08
2031,Iraq,-0.24,47.89,133.33,303.75
2031,Ireland,-1.94,23.59,909.74,1213.28
2031,Islamic Republic of Iran,-5.89,41.41,181.13,391.96
2031,Isle of Man (U.K.),2.17,19.46,911.64,1219.65
2031,Israel,4.2,38.61,146.07,283.51
2031,Italy,-4.38,32.39,776.84,1221.88
2031,Jamaica,18.86,31.78,882.56,1350.22
2031,Japan,-6.5,31.07,1519.6,2093.39
2031,Jersey (U.K.),1.94,23.26,787.07,1181.76
2031,Jordan,-0.51,41.1,47.92,112.87
2031,Kazakhstan,-27.02,38.74,274.42,434.48
2031,Kenya,17.91,35.69,601.51,972.08
2031,Kiribati,24.78,29.26,596.33,2254.71
2031,Kosovo,-12.64,35.01,647.71,986.46
2031,Kuwait,3.67,49.1,62.72,200.75
2031,Kyrgyz Republic,-24.83,24.05,762.34,1089.99
2031,Lao People's Democratic Republic,9.13,35.34,1703.61,2300.44
2031,Latvia,-17.05,29.79,669.43,917.9
2031,Lebanon,-2.26,33.91,418.76,731.72
2031,Lesotho,-7.93,29.55,886.56,1260.85
2031,Liberia,19.8,33.74,1990.5,2629.91
2031,Libya,2.42,43.67,12.07,41.13
2031,Liechtenstein,-16.25,28.13,1590.72,2181.33
2031,Lithuania,-16.46,30.92,673.1,924.94
2031,Luxembourg,-8.43,32.26,713.01,1048.37
2031,"Macau, SAR",7.45,33.16,1467.61,2205.68
2031,Madagascar,12.35,33.58,1121.32,1660.28
2031,Malawi,12.39,34.17,1114.18,1564.46
2031,Malaysia,20.51,33.25,2507.4,3221.13
2031,Maldives,25.07,30.08,1531.09,2262.62
2031,Mali,10.69,45.29,233.06,384.08
2031,Malta,10.24,29.66,299.99,564.07
2031,Marshall Islands,25.24,29.46,2029.69,3029.03
2031,Mauritania,9.46,46.12,42.22,133.37
2031,Mauritius,17.98,29.18,785.61,1335.89
2031,Mexico,4.44,36.61,637.55,1001.67
2031,Moldova,-14.43,35.31,473.44,786.85
2031,Monaco,2.66,28.22,599.52,1053.21
2031,Mongolia,-32.25,33.53,226.74,354.88
2031,Montenegro,-11.4,31.27,1280.29,2001.35
2031,Montserrat (U.K.),23.55,29.3,668.15,1031.4
2031,Morocco,1.8,39.61,192.96,403.26
2031,Mozambique,13.04,37.64,666.85,1068.4
2031,Myanmar,10.11,36.69,2072.32,2799.04
2031,Namibia,3.78,37.96,191.66,416.21
2031,Nauru,25.31,29.89,964.7,3442.71
2031,Nepal,-5.91,27.66,1686.55,2505.48
2031,Netherlands,-5.54,30.23,711.99,998.07
2031,New Caledonia (Fr.),14.1,29.91,971.09,1857.3
2031,New Zealand,-1.96,23.42,1392.96,1832.06
2031,Nicaragua,19.26,34.13,1419.22,2054.41
2031,Niger,7.96,44.33,76.08,185.78
2031,Nigeria,16.39,40.27,1011.6,1377.38
2031,Niue (N.Z.),21.41,28.95,1323.83,2193.41
2031,Norfolk Island (Aus.),15.09,25.23,739.32,1243.25
2031,North Macedonia,-11.74,35.22,565.06,874.49
2031,Northern Mariana Islands (U.S.),24.4,29.77,1362.88,2108.19
2031,Norway,-19.38,24.26,1142.31,1541.22
2031,Oman,10.65,44.97,13.3,103.16
2031,Pakistan,-1.17,41.51,290.63,625.02
2031,Palau,25.21,29.58,2460.11,3334.91
2031,Panama,21.1,31.42,2820.34,3701.47
2031,Papua New Guinea,18.79,30.38,3275.91,4363.91
2031,Paraguay,4.61,40.67,1058.37,1669.12
2031,Peru,10.92,28.66,1861.98,2318.07
2031,Philippines,20.65,32.38,2016.36,2945.45
2031,Pitcairn Islands (U.K.),18.35,27.1,954.03,1570.95
2031,Poland,-13.32,32.47,651.39,920.68
2031,Portugal,0.57,35.52,549.77,1010.5
2031,Puerto Rico (U.S.),19.52,30.96,824.43,1285.5
2031,Qatar,9.97,44.52,17.8,100.63
2031,R. B. de Venezuela,19.99,35.01,1822.36,2461.12
2031,Republic of Korea,-10.91,32.91,1051.66,1656.08
2031,Republic of Yemen,9.2,39.99,99.26,245.8
2031,Romania,-13.66,34.02,658.78,1006.72
2031,Russian Federation,-38.14,29.77,525.04,733.55
2031,Rwanda,13.46,28.33,1499.82,1861.15
2031,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",14.33,23.71,596.32,778.57
2031,Saint Kitts and Nevis,23.43,29.29,678.99,1072.63
2031,Saint Lucia,21.86,30.59,713.93,1101.46
2031,Saint Vincent and the Grenadines,24.27,29.26,861.7,1308.88
2031,Saint-Barthélemy (Fr.),23.34,29.37,678.45,1075.6
2031,Saint-Martin (Fr.),23.35,29.36,684.86,1088.31
2031,Saint-Pierre-et-Miquelon (Fr.),-9.61,20.28,1365.79,1733.74
2031,Samoa,22.68,28.73,2081.12,3095.99
2031,San Marino,-1.22,33.89,658.46,1045.61
2031,Saudi Arabia,4.17,45.46,29.61,113.81
2031,Senegal,15.59,43.46,423.75,763.57
2031,Serbia,-12.28,36.11,631.35,949.56
2031,Seychelles,24.13,29.63,1097.96,1590.46
2031,Sierra Leone,19.57,36.66,2166.55,3027.91
2031,Singapore,24.01,31.12,1942.79,2584.51
2031,Sint Maarten (Neth.),23.35,29.36,684.85,1087.82
2031,Slovak Republic,-13.58,33.03,698.77,1013.17
2031,Slovenia,-10.67,32.48,1029.8,1568.92
2031,Solomon Islands,23.44,29.89,3087.37,4087.05
2031,Somalia,18.56,37.15,222.76,459.23
2031,South Africa,-0.29,37.0,393.82,653.75
2031,South Sudan,18.52,41.14,1068.35,1386.11
2031,Spain,-2.85,35.6,480.66,806.49
2031,Sri Lanka,19.81,34.54,1347.29,2043.84
2031,Sudan,9.97,43.4,197.55,343.75
2031,Suriname,20.89,35.9,1224.1,2004.73
2031,Svalbard and Jan Mayen (Nor.),-28.74,6.87,489.4,751.98
2031,Sweden,-19.92,27.17,677.15,937.31
2031,Switzerland,-15.14,27.38,1313.68,1854.25
2031,Syrian Arab Republic,-2.05,42.73,158.04,306.71
2031,São Tomé and Príncipe,23.31,29.14,1321.07,1799.13
2031,Tajikistan,-25.95,24.73,587.83,909.17
2031,Tanzania,14.5,33.6,964.24,1369.83
2031,Thailand,14.59,37.93,1371.81,1918.04
2031,The Bahamas,17.37,30.62,737.29,1155.52
2031,The Gambia,16.4,40.92,614.7,1055.7
2031,Timor-Leste,18.8,31.18,1286.4,1923.14
2031,Togo,18.67,38.19,1230.14,1602.67
2031,Tokelau (N.Z.),25.25,29.76,2195.98,3242.91
2031,Tonga,20.67,28.73,1198.41,2162.95
2031,Trinidad and Tobago,22.8,30.81,1079.29,1573.36
2031,Tunisia,2.92,43.14,142.82,276.9
2031,Turkmenistan,-10.98,44.29,117.76,238.07
2031,Turks and Caicos Islands (U.K.),22.03,29.75,612.11,993.13
2031,Tuvalu,25.41,29.91,2152.02,3652.55
2031,Türkiye,-11.26,35.5,546.09,870.29
2031,U.S. Minor Outlying Islands,21.5,28.84,687.53,1530.79
2031,Uganda,16.78,33.27,1565.19,2040.9
2031,Ukraine,-16.46,34.59,536.32,824.66
2031,United Arab Emirates,9.86,46.07,13.38,95.93
2031,United Kingdom,-3.13,24.53,866.51,1160.68
2031,United States Virgin Islands (U.S.),23.51,29.52,770.41,1215.56
2031,United States of America,-18.93,34.71,667.34,997.47
2031,Uruguay,0.37,35.72,1020.52,1581.68
2031,Uzbekistan,-16.27,41.98,184.93,336.19
2031,Vanuatu,20.95,29.22,1594.82,2735.41
2031,Vatican City,-2.31,35.5,709.15,1070.97
2031,Vietnam,12.15,34.89,1698.0,2378.21
2031,Wallis and Futuna (Fr.),24.61,29.61,2176.54,3206.57
2031,West Bank and Gaza,3.93,38.72,226.32,427.34
2031,Zambia,10.1,36.64,900.22,1235.93
2031,Zimbabwe,6.87,37.84,475.16,852.76
2032,Afghanistan,-14.12,36.9,239.16,480.3
2032,Albania,-7.38,33.18,967.34,1539.34
2032,Algeria,2.21,45.52,42.14,103.92
2032,American Samoa (U.S.),24.43,29.5,2029.88,2869.09
2032,Andorra,-12.99,26.58,729.92,1147.72
2032,Angola,11.16,35.4,940.75,1301.96
2032,Anguilla (U.K.),23.31,29.38,686.72,1092.36
2032,Antigua and Barbuda,23.48,29.37,694.51,1111.82
2032,Arab Republic of Egypt,4.61,42.95,5.83,34.46
2032,Argentina,-3.91,35.32,630.45,987.23
2032,Armenia,-17.57,30.47,733.0,1026.29
2032,Aruba (Neth.),24.94,29.76,447.22,916.36
2032,Australia,5.13,42.15,273.95,605.07
2032,Austria,-14.64,30.29,1018.35,1420.1
2032,Azerbaijan,-9.8,36.03,505.01,746.96
2032,Bahrain,12.85,38.02,20.91,102.79
2032,Bangladesh,10.96,36.93,1849.2,2839.32
2032,Barbados,24.2,29.26,820.18,1261.94
2032,Belarus,-18.6,32.36,639.07,909.94
2032,Belgium,-6.28,31.66,726.73,1033.47
2032,Belize,16.26,35.05,1325.71,1871.41
2032,Benin,18.01,39.97,1012.88,1359.04
2032,Bermuda (U.K.),12.74,28.83,1171.7,1587.31
2032,Bhutan,-6.63,22.48,2852.34,3710.37
2032,Bolivia,5.82,34.15,1229.14,1659.5
2032,"Bonaire, Sint Eustatius and Saba",24.83,29.7,596.87,1060.77
2032,Bosnia and Herzegovina,-12.56,33.43,970.11,1479.62
2032,Botswana,2.7,39.74,277.45,551.8
2032,Bouvet Island (Nor.),-9.46,4.85,921.56,1066.37
2032,Brazil,15.86,37.07,1435.8,2013.66
2032,British Indian Ocean Territory (U.K.),24.76,29.5,1881.17,2817.78
2032,British Virgin Islands (U.K.),23.36,29.45,728.53,1171.45
2032,Brunei Darussalam,21.98,33.2,2746.27,3496.79
2032,Bulgaria,-11.07,34.59,588.02,920.58
2032,Burkina Faso,15.31,42.52,575.37,858.74
2032,Burundi,14.34,29.9,1870.28,2317.05
2032,Cabo Verde,18.86,28.49,87.84,236.74
2032,Cambodia,17.42,37.99,1533.51,2035.57
2032,Cameroon,16.61,36.32,1698.27,2076.0
2032,Canada,-36.04,26.78,586.22,797.46
2032,Cayman Islands (U.K.),22.45,30.49,830.28,1314.84
2032,Central African Republic,16.52,39.23,1342.31,1680.94
2032,Chad,10.03,43.4,284.62,470.09
2032,Chile,-3.97,23.69,1205.33,1692.81
2032,China,-19.01,31.03,700.7,1003.82
2032,China,6.6,29.98,2164.87,3425.12
2032,Christmas Island (Aus.),24.34,29.46,836.29,1554.14
2032,Cocos (Keeling) Islands (Aus.),24.03,29.03,998.66,1694.28
2032,Colombia,18.65,32.99,3077.7,3766.73
2032,Comoros,21.02,29.37,1027.84,1477.34
2032,Congo,18.35,34.43,1499.49,1911.18
2032,Cook Islands (N.Z.),20.79,28.63,1369.08,2158.67
2032,Costa Rica,18.2,30.38,2768.26,3992.02
2032,Croatia,-8.63,34.62,869.63,1348.37
2032,Cuba,15.75,33.76,768.97,1182.48
2032,Curaçao (Neth.),24.93,29.77,611.87,1148.87
2032,Cyprus,3.74,35.2,280.96,500.49
2032,Czech Republic,-12.46,32.84,673.59,945.32
2032,Côte d'Ivoire,18.19,37.11,1190.22,1535.25
2032,D. P. R. of Korea,-21.1,30.83,974.99,1505.8
2032,Democratic Republic of Congo,17.54,34.8,1671.49,2075.33
2032,Denmark,-5.88,26.53,645.57,929.93
2032,Djibouti,17.54,41.59,170.13,365.31
2032,Dominica,23.3,28.74,854.14,1320.31
2032,Dominican Republic,17.39,31.79,837.75,1281.32
2032,Ecuador,14.98,28.99,2698.21,3411.1
2032,El Salvador,16.53,35.33,1251.88,1861.79
2032,Equatorial Guinea,19.5,31.83,2842.26,3336.99
2032,Eritrea,15.64,40.1,270.7,522.41
2032,Estonia,-16.28,28.65,644.27,904.26
2032,Eswatini,5.15,36.56,693.51,1042.92
2032,Ethiopia,14.1,35.29,897.78,1280.46
2032,Faroe Islands (Den.),-1.64,13.89,991.86,1237.78
2032,Federated States of Micronesia,25.34,29.57,2653.02,3885.18
2032,Fiji,18.16,30.05,1573.73,2699.04
2032,Finland,-7.33,23.04,552.05,743.71
2032,Finland,-23.65,28.32,624.49,847.42
2032,France,-6.27,32.93,733.56,1120.03
2032,France,22.72,29.25,804.28,1239.29
2032,France,20.88,35.51,1364.08,2190.51
2032,France,22.31,29.62,779.02,1212.35
2032,France,23.67,29.65,846.35,1241.43
2032,France,13.44,27.02,1180.55,1955.73
2032,French Polynesia (Fr.),22.84,28.68,1053.45,1695.1
2032,French Southern and Antarctic Lands (Fr.),-4.34,11.57,1629.17,1881.37
2032,Gabon,18.69,33.47,1921.51,2379.71
2032,Georgia,-14.76,30.81,1108.18,1543.45
2032,Germany,-9.67,32.56,739.37,1035.4
2032,Ghana,19.72,38.19,1046.77,1379.61
2032,Gibraltar (U.K.),8.94,29.85,469.31,865.56
2032,Greece,-3.46,34.37,566.38,929.39
2032,Greenland (Den.),-40.81,3.0,353.22,581.61
2032,Grenada,24.44,29.46,953.54,1404.59
2032,Guam (U.S.),25.11,29.62,1591.69,2412.61
2032,Guatemala,12.72,34.15,1591.15,2158.97
2032,Guernsey (U.K.),3.01,21.88,721.46,1064.07
2032,Guinea,16.18,38.63,1560.12,2159.0
2032,Guinea-Bissau,17.54,39.88,1124.13,1800.18
2032,Guyana,20.44,34.39,1399.66,2129.26
2032,Haiti,18.7,32.17,731.78,1119.31
2032,Heard Island and McDonald Islands (Aus.),-3.79,7.19,1118.9,1301.65
2032,Honduras,15.3,33.98,1344.27,1975.92
2032,"Hong Kong, SAR",6.98,33.25,1428.0,2158.76
2032,Hungary,-10.5,36.35,547.57,837.2
2032,Iceland,-14.05,15.68,1236.35,1641.06
2032,India,8.25,40.55,902.04,1575.04
2032,Indonesia,20.49,32.21,2645.65,3575.73
2032,Iraq,-0.2,47.95,132.32,303.62
2032,Ireland,-1.94,23.63,906.47,1216.44
2032,Islamic Republic of Iran,-5.9,41.47,180.0,394.87
2032,Isle of Man (U.K.),2.15,19.57,908.14,1224.94
2032,Israel,4.22,38.64,143.74,284.28
2032,Italy,-4.3,32.47,774.16,1223.11
2032,Jamaica,18.85,31.81,882.4,1338.52
2032,Japan,-6.46,31.11,1523.65,2092.82
2032,Jersey (U.K.),1.99,23.34,791.53,1180.23
2032,Jordan,-0.53,41.13,46.5,113.84
2032,Kazakhstan,-26.93,38.8,273.31,433.92
2032,Kenya,17.95,35.71,599.67,975.37
2032,Kiribati,24.8,29.29,608.89,2257.54
2032,Kosovo,-12.61,35.12,648.92,988.09
2032,Kuwait,3.68,49.12,59.36,201.05
2032,Kyrgyz Republic,-24.73,24.14,766.93,1091.33
2032,Lao People's Democratic Republic,9.16,35.35,1698.46,2303.36
2032,Latvia,-16.82,29.82,667.82,921.04
2032,Lebanon,-2.26,33.91,411.78,731.48
2032,Lesotho,-7.87,29.59,888.19,1261.31
2032,Liberia,19.87,33.78,1989.43,2621.47
2032,Libya,2.44,43.77,11.75,41.18
2032,Liechtenstein,-16.14,28.2,1593.54,2201.95
2032,Lithuania,-16.22,30.98,669.9,929.9
2032,Luxembourg,-8.31,32.31,716.11,1049.75
2032,"Macau, SAR",7.5,33.21,1447.3,2209.58
2032,Madagascar,12.4,33.64,1127.08,1660.93
2032,Malawi,12.43,34.22,1112.64,1559.59
2032,Malaysia,20.53,33.27,2513.47,3216.63
2032,Maldives,25.09,30.1,1548.42,2263.19
2032,Mali,10.76,45.33,232.59,384.62
2032,Malta,10.34,29.71,296.46,555.21
2032,Marshall Islands,25.27,29.49,2047.89,3040.4
2032,Mauritania,9.51,46.17,42.3,134.1
2032,Mauritius,17.99,29.22,778.64,1342.9
2032,Mexico,4.46,36.64,637.16,1000.34
2032,Moldova,-14.23,35.45,473.08,784.6
2032,Monaco,2.71,28.3,594.03,1062.36
2032,Mongolia,-32.21,33.62,226.16,357.13
2032,Montenegro,-11.33,31.36,1282.86,2000.14
2032,Montserrat (U.K.),23.59,29.33,660.17,1036.67
2032,Morocco,1.86,39.67,190.29,400.64
2032,Mozambique,13.09,37.69,664.53,1064.3
2032,Myanmar,10.16,36.69,2066.96,2797.81
2032,Namibia,3.84,37.99,192.31,418.65
2032,Nauru,25.33,29.91,972.92,3433.66
2032,Nepal,-5.8,27.69,1697.52,2513.04
2032,Netherlands,-5.5,30.28,708.87,1000.09
2032,New Caledonia (Fr.),14.14,29.93,971.02,1851.02
2032,New Zealand,-1.94,23.45,1391.64,1838.98
2032,Nicaragua,19.26,34.15,1417.89,2043.27
2032,Niger,8.04,44.37,76.09,185.58
2032,Nigeria,16.46,40.28,1013.26,1380.93
2032,Niue (N.Z.),21.43,28.98,1339.34,2199.63
2032,Norfolk Island (Aus.),15.13,25.25,744.19,1239.54
2032,North Macedonia,-11.68,35.33,565.44,878.0
2032,Northern Mariana Islands (U.S.),24.45,29.8,1381.93,2124.94
2032,Norway,-19.31,24.29,1142.72,1538.52
2032,Oman,10.7,45.01,13.19,103.04
2032,Pakistan,-1.15,41.57,290.15,627.14
2032,Palau,25.24,29.62,2468.78,3317.18
2032,Panama,21.13,31.43,2830.24,3699.43
2032,Papua New Guinea,18.82,30.41,3266.47,4362.56
2032,Paraguay,4.63,40.66,1070.07,1673.76
2032,Peru,10.97,28.7,1864.8,2320.67
2032,Philippines,20.68,32.39,2026.89,2943.29
2032,Pitcairn Islands (U.K.),18.38,27.12,953.87,1581.24
2032,Poland,-13.19,32.52,653.74,920.75
2032,Portugal,0.56,35.58,544.59,1005.15
2032,Puerto Rico (U.S.),19.6,30.99,824.48,1282.55
2032,Qatar,9.99,44.55,17.46,102.28
2032,R. B. de Venezuela,20.03,35.05,1816.39,2451.59
2032,Republic of Korea,-10.82,32.92,1055.19,1658.2
2032,Republic of Yemen,9.24,40.04,99.29,245.22
2032,Romania,-13.57,34.16,658.06,1005.67
2032,Russian Federation,-38.01,29.82,525.87,734.56
2032,Rwanda,13.51,28.38,1488.73,1862.67
2032,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",14.33,23.75,596.58,781.81
2032,Saint Kitts and Nevis,23.46,29.32,670.5,1075.3
2032,Saint Lucia,21.89,30.62,717.23,1102.81
2032,Saint Vincent and the Grenadines,24.31,29.3,869.91,1305.01
2032,Saint-Barthélemy (Fr.),23.39,29.4,672.76,1070.91
2032,Saint-Martin (Fr.),23.4,29.39,679.2,1085.74
2032,Saint-Pierre-et-Miquelon (Fr.),-9.54,20.27,1379.01,1731.06
2032,Samoa,22.69,28.75,2087.58,3080.38
2032,San Marino,-1.12,33.95,659.28,1045.19
2032,Saudi Arabia,4.22,45.49,28.69,113.73
2032,Senegal,15.64,43.48,421.45,766.64
2032,Serbia,-12.24,36.23,629.77,948.83
2032,Seychelles,24.16,29.66,1093.46,1598.36
2032,Sierra Leone,19.64,36.68,2162.0,3021.63
2032,Singapore,24.04,31.15,1943.64,2590.28
2032,Sint Maarten (Neth.),23.4,29.39,679.08,1085.22
2032,Slovak Republic,-13.55,33.16,699.28,1017.27
2032,Slovenia,-10.6,32.58,1022.79,1564.93
2032,Solomon Islands,23.47,29.91,3104.09,4097.8
2032,Somalia,18.58,37.18,222.81,462.78
2032,South Africa,-0.25,37.02,394.98,653.51
2032,South Sudan,18.6,41.15,1065.96,1390.36
2032,Spain,-2.82,35.68,476.95,803.13
2032,Sri Lanka,19.87,34.55,1354.42,2053.02
2032,Sudan,10.04,43.46,198.23,343.77
2032,Suriname,20.93,35.94,1217.32,1989.23
2032,Svalbard and Jan Mayen (Nor.),-28.52,6.92,493.04,752.23
2032,Sweden,-19.83,27.17,678.25,939.73
2032,Switzerland,-15.03,27.45,1311.67,1870.96
2032,Syrian Arab Republic,-2.02,42.8,156.88,303.88
2032,São Tomé and Príncipe,23.34,29.18,1327.52,1804.63
2032,Tajikistan,-25.91,24.81,590.65,913.41
2032,Tanzania,14.55,33.64,964.09,1367.28
2032,Thailand,14.62,37.94,1370.34,1917.39
2032,The Bahamas,17.35,30.65,734.03,1147.48
2032,The Gambia,16.45,40.94,610.25,1062.36
2032,Timor-Leste,18.82,31.21,1281.01,1928.69
2032,Togo,18.73,38.21,1233.84,1601.97
2032,Tokelau (N.Z.),25.27,29.79,2214.96,3231.82
2032,Tonga,20.7,28.75,1198.35,2153.86
2032,Trinidad and Tobago,22.84,30.84,1077.05,1560.72
2032,Tunisia,2.98,43.23,139.71,275.88
2032,Turkmenistan,-10.96,44.36,118.2,238.63
2032,Turks and Caicos Islands (U.K.),22.07,29.77,610.46,980.22
2032,Tuvalu,25.44,29.94,2185.26,3643.69
2032,Türkiye,-11.23,35.58,544.0,862.22
2032,U.S. Minor Outlying Islands,21.55,28.88,692.93,1533.12
2032,Uganda,16.83,33.28,1554.27,2041.86
2032,Ukraine,-16.22,34.69,537.36,824.51
2032,United Arab Emirates,9.89,46.1,13.29,97.36
2032,United Kingdom,-3.15,24.57,864.87,1162.86
2032,United States Virgin Islands (U.S.),23.57,29.56,769.71,1211.37
2032,United States of America,-18.84,34.74,668.4,998.16
2032,Uruguay,0.38,35.75,1026.93,1583.57
2032,Uzbekistan,-16.19,42.05,185.41,335.72
2032,Vanuatu,20.99,29.24,1594.2,2723.2
2032,Vatican City,-2.24,35.61,712.59,1065.07
2032,Vietnam,12.18,34.92,1695.8,2377.44
2032,Wallis and Futuna (Fr.),24.63,29.64,2171.2,3199.08
2032,West Bank and Gaza,3.96,38.73,222.56,430.19
2032,Zambia,10.15,36.68,899.69,1237.14
2032,Zimbabwe,6.91,37.9,475.45,848.08
2033,Afghanistan,-14.08,36.94,238.05,484.43
2033,Albania,-7.26,33.31,967.33,1537.84
2033,Algeria,2.28,45.59,41.16,102.84
2033,American Samoa (U.S.),24.44,29.51,2027.51,2841.8
2033,Andorra,-13.0,26.74,736.41,1137.87
2033,Angola,11.19,35.44,948.32,1308.42
2033,Anguilla (U.K.),23.38,29.41,676.52,1089.95
2033,Antigua and Barbuda,23.53,29.4,680.17,1113.88
2033,Arab Republic of Egypt,4.67,43.07,5.69,34.35
2033,Argentina,-3.91,35.34,631.53,984.25
2033,Armenia,-17.5,30.52,731.32,1016.51
2033,Aruba (Neth.),24.96,29.81,453.24,911.99
2033,Australia,5.15,42.21,274.49,609.16
2033,Austria,-14.53,30.38,1015.96,1424.25
2033,Azerbaijan,-9.72,36.06,504.76,738.54
2033,Bahrain,12.9,38.06,20.09,106.37
2033,Bangladesh,11.01,36.96,1861.78,2846.02
2033,Barbados,24.25,29.3,828.65,1261.18
2033,Belarus,-18.39,32.47,639.83,916.45
2033,Belgium,-6.28,31.72,725.52,1035.52
2033,Belize,16.21,35.1,1313.62,1859.46
2033,Benin,18.08,39.98,1013.36,1361.0
2033,Bermuda (U.K.),12.82,28.88,1168.57,1594.69
2033,Bhutan,-6.47,22.52,2873.84,3746.02
2033,Bolivia,5.89,34.18,1229.24,1658.05
2033,"Bonaire, Sint Eustatius and Saba",24.86,29.75,602.12,1060.37
2033,Bosnia and Herzegovina,-12.43,33.55,966.12,1469.95
2033,Botswana,2.78,39.76,281.41,553.51
2033,Bouvet Island (Nor.),-9.6,4.85,921.55,1068.35
2033,Brazil,15.87,37.09,1436.98,2015.86
2033,British Indian Ocean Territory (U.K.),24.77,29.5,1875.55,2823.01
2033,British Virgin Islands (U.K.),23.42,29.49,728.82,1161.26
2033,Brunei Darussalam,21.98,33.23,2760.22,3487.36
